# Geodesic pattern 24 class 2 npts 17282 area_per_point= 2.3870 
# From geodesic_tiling_pattern_npts17282.txt
# http://www.mpe.mpg.de/~4most/4FS/geodesic_pattern_list.html
# As adopted by BLISS and DeCALS
# RA            DEC
  8.456984   42.996924
  8.269396   41.503682
 82.350936   83.293542
 68.320120   82.764619
 56.818281   81.876390
 47.894034   80.735789
 41.075703   79.428029
 35.834223   78.011235
 31.743077   76.523027
 28.492282   74.987669
 25.863360   73.421096
 23.702550   71.834049
 21.900465   70.233982
 20.378068   68.626219
 19.077266   67.014668
 17.954633   65.402277
 16.977182   63.791326
 16.119470   62.183616
 15.361602   60.580604
 14.687821   58.983483
 14.085500   57.393248
 13.544407   55.810738
 13.056172   54.236657
 12.613885   52.671604
 12.211788   51.116079
 11.845051   49.570493
 11.509586   48.035181
 11.201913   46.510398
 10.919049   44.996325
 10.658416   43.493076
 77.469686   81.782032
 66.315313   81.140437
 56.997325   80.218870
 49.471042   79.091674
 43.458821   77.819195
 38.644611   76.445467
 34.754452   75.001263
 31.573580   73.507885
 28.940083   71.980199
 26.733320   70.428744
 24.863276   68.861146
 23.262271   67.283038
 21.878875   65.698675
 20.673548   64.111335
 19.615522   62.523599
 18.680581   60.937532
 17.849445   59.354816
 17.106610   57.776842
 16.439480   56.204768
 15.837726   54.639570
 15.292810   53.082070
 14.797612   51.532961
 14.346151   49.992821
 13.933369   48.462127
 13.554956   46.941262
 13.207218   45.430521
 84.524907   80.652126
 74.159590   80.216241
 64.980143   79.497071
 57.175788   78.551202
 50.686176   77.432909
 45.333988   76.187041
 40.916961   74.847912
 37.251139   73.440860
 34.184183   71.984384
 31.595149   70.492024
 29.389682   68.973788
 27.494528   67.437175
 25.852690   65.887896
 24.419567   64.330374
 23.159989   62.768088
 22.045984   61.203825
 21.055113   59.639843
 20.169213   58.078004
 19.373459   56.519852
 18.655651   54.966685
 18.005670   53.419596
 17.415061   51.879508
 16.876710   50.347197
 16.384590   48.823312
 15.933562   47.308385
 80.545104   79.157098
 71.804660   78.614239
 64.048747   77.838372
 57.353644   76.873702
 51.662849   75.761407
 46.855966   74.536052
 42.796306   73.225022
 39.355471   71.849391
 36.422747   70.425190
 33.906632   68.964609
 31.733051   67.476971
 29.842551   65.969478
 28.187501   64.447762
 26.729660   62.916280
 25.438184   61.378610
 24.288052   59.837661
 23.258836   58.295824
 22.333746   56.755086
 21.498885   55.217115
 20.742677   53.683315
 20.055414   52.154873
 19.428901   50.632795
 18.856184   49.117927
 85.740948   78.003468
 77.567625   77.609315
 70.066685   76.985778
 63.378860   76.166536
 57.530851   75.186674
 52.474159   74.078406
 48.123076   72.869136
 44.381087   71.581170
 41.155525   70.232226
 38.364037   68.836230
 35.936389   67.404104
 33.813988   65.944446
 31.948487   64.464070
 30.300173   62.968427
 28.836438   61.461922
 27.530453   59.948149
 26.360061   58.430076
 25.306883   56.910171
 24.355593   55.390508
 23.493347   53.872837
 22.709316   52.358642
 21.994328   50.849184
 82.419905   76.513756
 75.282871   76.022984
 68.747610   75.336593
 62.887672   74.482957
 57.707346   73.490407
 53.166073   72.384770
 49.200506   71.188284
 45.740006   69.919431
 42.715736   68.593273
 40.065115   67.221964
 37.733432   65.815283
 35.673907   64.381118
 33.847040   62.925860
 32.219684   61.454724
 30.764087   59.972001
 29.457007   58.481248
 28.278941   56.985439
 27.213476   55.487077
 26.246747   53.988284
 25.366993   52.490863
 86.517578   75.351709
 79.787423   74.974870
 73.491862   74.407023
 67.724760   73.670301
 62.523759   72.788601
 57.883049   71.785170
 53.768898   70.681148
 50.133045   69.494923
 46.922228   68.242046
 44.084023   66.935454
 41.569939   65.585815
 39.336739   64.201904
 37.346703   62.790942
 35.567357   61.358894
 33.970947   59.910714
 32.533839   58.450541
 31.235930   56.981857
 30.060108   55.507605
 28.991782   54.030290
 83.680274   73.861464
 77.668600   73.397864
 72.062826   72.767296
 66.918464   71.989326
 62.253509   71.084178
 58.057858   70.071218
 54.303388   68.968048
 50.952408   67.790123
 47.963741   66.550701
 45.296587   65.261007
 42.912713   63.930467
 40.777478   62.566976
 38.860162   61.177149
 37.133880   59.766542
 35.575290   58.339839
 34.164223   56.901010
 32.883283   55.453435
 87.056490   72.698491
 81.344241   72.325807
 75.939781   71.790356
 70.905821   71.107823
 66.274869   70.295371
 62.054008   69.370245
 58.231646   68.348793
 54.784205   67.245894
 51.681633   66.074718
 48.891410   64.846711
 46.381185   63.571699
 44.120329   62.258069
 42.080738   60.912954
 40.237143   59.542423
 38.567124   58.151651
 37.050950   56.745057
 84.585077   71.204429
 79.401378   70.753500
 74.512223   70.157743
 69.957692   69.431461
 65.756311   68.589689
 61.909075   67.647254
 58.404263   66.618125
 55.221972   65.515047
 52.337816   64.349388
 49.725647   63.131131
 47.359384   61.868959
 45.214141   60.570383
 43.266849   59.241880
 41.496528   57.889034
 87.452304   70.044613
 82.494961   69.668442
 77.770263   69.150967
 73.321119   68.503952
 69.172941   67.740306
 65.335666   66.873232
 61.806933   65.915585
 58.575532   64.879439
 55.624544   63.775839
 52.933886   62.614707
 50.482199   61.404841
 48.248151   60.153980
 46.211268   58.868895
 85.265801   68.544827
 80.714584   68.097626
 76.389098   67.523004
 72.318295   66.831909
 68.518018   66.035943
 64.992893   65.146751
 61.738778   64.175575
 58.745252   63.132958
 55.997833   62.028577
 53.479768   60.871185
 51.173375   59.668606
 87.755241   67.390519
 83.379234   67.006242
 79.187585   66.497416
 75.210481   65.873255
 71.467319   65.143842
 67.967659   64.319601
 64.712845   63.410858
 61.697869   62.427528
 58.913194   61.378909
 56.346344   60.273567
 85.796146   65.883906
 81.742635   65.434718
 77.869389   64.872028
 74.197627   64.204536
 70.740181   63.441484
 67.502474   62.592255
 64.483835   61.666066
 61.678929   60.671733
 87.994404   64.736478
 84.079216   64.341276
 80.315310   63.834887
 76.724511   63.224769
 73.321640   62.519057
 70.115013   61.726209
 67.107316   60.854706
 86.220547   63.222438
 82.568024   62.767542
 79.064048   62.210445
 75.724471   61.558268
 72.559552   60.818580
 88.187796   62.082663
 84.646249   61.674851
 81.232126   61.166685
 77.961628   60.564367
 86.567333   60.560919
 83.243991   60.097893
 88.347133   59.429187
 92.554113   57.814834
 95.055706   57.293563
 95.182621   55.586199
 97.442232   58.437786
 97.500803   56.719951
 97.528380   55.009799
 97.528274   53.307635
 99.931255   57.814650
 99.886211   56.095344
 99.820932   54.384263
 99.737194   52.681676
 99.636507   50.987888
102.480274   58.867306
102.350389   57.140074
102.209498   55.421177
102.058063   53.710838
101.896517   52.009314
101.725269   50.316898
101.544697   48.633922
104.925682   58.141079
104.697817   56.415779
104.468952   54.698954
104.238149   52.990844
104.004696   51.291713
103.768052   49.601857
103.527803   47.921607
103.283631   46.251328
107.616281   59.095215
107.289240   57.365277
106.972538   55.643529
106.663528   53.930231
106.360120   52.225657
106.060645   50.530096
105.763762   48.843862
105.468385   47.167291
105.173627   45.500753
104.878752   43.844643
109.986400   58.266707
109.570893   56.541922
109.174274   54.825111
108.792786   53.116598
108.423413   51.416700
108.063710   49.725744
107.711678   48.044066
107.365672   46.372023
107.024322   44.709991
106.686484   43.058370
106.351186   41.417582
112.790959   59.116959
112.265292   57.391373
111.771339   55.673020
111.303383   53.962320
110.856824   52.259665
110.427928   50.565427
110.013635   48.879973
109.611422   47.203673
109.219188   45.536904
108.835170   43.880058
108.457879   42.233544
108.086047   40.597783
107.718582   38.973215
115.055991   58.189040
114.454843   56.471423
113.891907   54.760554
113.360766   53.056944
112.856210   51.361053
112.373970   49.673313
111.910521   47.994134
111.462931   46.323923
111.028740   44.663082
110.605869   43.012023
110.192553   41.371164
109.787276   39.740932
109.388728   38.121765
108.995773   36.514109
117.942007   58.932045
117.223896   57.217756
116.557525   55.509003
115.934440   53.806469
115.347777   52.110751
114.791913   50.422380
114.262205   48.741843
113.754790   47.069598
113.266430   45.406088
112.794393   43.751743
112.336357   42.106995
111.890334   40.472275
111.454613   38.848018
111.027708   37.234664
110.608322   35.632653
110.195315   34.042426
120.076425   57.909471
119.298438   56.205383
118.576251   54.506188
117.901188   52.812663
117.266142   51.125485
116.665242   49.445252
116.093606   47.772506
115.547143   46.107749
115.022401   44.451460
114.516450   42.804099
114.026785   41.166118
113.551251   39.537962
113.087984   37.920076
112.635360   36.312901
112.191954   34.716878
111.756510   33.132438
111.327911   31.560009
123.009021   58.544095
122.111757   56.847473
121.283708   55.154094
120.514259   53.464975
119.794713   51.780980
119.117880   50.102855
118.477782   48.431259
117.869406   46.766784
117.288526   45.109976
116.731552   43.461347
116.195422   41.821385
115.677503   40.190563
115.175518   38.569341
114.687490   36.958173
114.211688   35.357506
113.746591   33.767777
113.290850   32.189416
112.843264   30.622837
112.402758   29.068441
124.993401   57.433160
124.053338   55.748276
123.183995   54.065951
122.375007   52.387284
121.617803   50.713207
120.905243   49.044529
120.231344   47.381963
119.591055   45.726147
118.980090   44.077665
118.394790   42.437060
117.832012   40.804847
117.289041   39.181519
116.763521   37.567551
116.253395   35.963406
115.756854   34.369535
115.272305   32.786378
114.798330   31.214359
114.333664   29.653885
113.877169   28.105343
113.427819   26.569095
127.938030   57.960503
126.880635   56.286963
125.906541   54.613974
125.003688   52.942916
124.162087   51.274950
123.373405   49.611069
122.630648   47.952133
121.927911   46.298899
121.260177   44.652045
120.623164   43.012192
120.013192   41.379910
119.427087   39.755737
118.862092   38.140186
118.315803   36.533745
117.786113   34.936888
117.271164   33.350071
116.769310   31.773733
116.279084   30.208296
115.799174   28.654160
115.328396   27.111702
114.865679   25.581269
114.410047   24.063178
129.760023   56.768573
128.677152   55.107585
127.676675   53.446533
126.747188   51.786846
125.879156   50.129732
125.064564   48.476230
124.296633   46.827242
123.569600   45.183563
122.878538   43.545905
122.219217   41.914918
121.587981   40.291197
120.981660   38.675304
120.397489   37.067766
119.833046   35.469087
119.286200   33.879747
118.755061   32.300209
118.237955   30.730912
117.733380   29.172276
117.239991   27.624694
116.756571   26.088533
116.282019   24.564129
115.815326   23.051782
115.355569   21.551752
132.684881   57.191767
131.490206   55.545528
130.389145   53.896962
129.368929   52.247800
128.418849   50.599500
127.529880   48.953306
126.694372   47.310289
125.905810   45.671383
125.158621   44.037414
124.448010   42.409122
123.769834   40.787181
123.120498   39.172211
122.496866   37.564789
121.896193   35.965460
121.316061   34.374738
120.754333   32.793114
120.209114   31.221053
119.678710   29.658995
119.161605   28.107358
118.656431   26.566530
118.161951   25.036869
117.677041   23.518697
117.200669   22.012301
116.731892   20.517926
116.269834   19.035770
134.339236   55.926789
133.135558   54.293235
132.022524   52.656896
130.988315   51.019509
130.022935   49.382546
129.117890   47.747272
128.265928   46.114781
127.460832   44.486029
126.697248   42.861867
125.970542   41.243057
125.276692   39.630294
124.612187   38.024216
123.973949   36.425418
123.359273   34.834456
122.765767   33.251857
122.191308   31.678117
121.634006   30.113706
121.092166   28.559066
120.564266   27.014610
120.048930   25.480722
119.544908   23.957750
119.051063   22.446006
118.566350   20.945764
118.089807   19.457250
117.620546   17.980647
117.157738   16.516087
137.217015   56.250641
135.909712   54.634627
134.702612   53.013425
133.582888   51.389070
132.539642   49.763290
131.563582   48.137560
130.646751   46.513153
129.782312   44.891174
128.964363   43.272598
128.187789   41.658290
127.448142   40.049033
126.741537   38.445536
126.064568   36.848454
125.414236   35.258395
124.787892   33.675928
124.183184   32.101588
123.598020   30.535877
123.030525   28.979269
122.479017   27.432205
121.941978   25.895097
121.418032   24.368323
120.905928   22.852221
120.404520   21.347095
119.912756   19.853202
119.429666   18.370755
118.954348   16.899920
118.485964   15.440808
118.023728   13.993483
138.704829   54.920681
137.403326   53.316907
136.197454   51.707699
135.075516   50.095054
134.027493   48.480678
133.044774   46.866035
132.119936   45.252396
131.246555   43.640873
130.419052   42.032450
129.632567   40.428005
128.882848   38.828331
128.166164   37.234152
127.479226   35.646136
126.819129   34.064903
126.183292   32.491030
125.569418   30.925060
124.975453   29.367501
124.399552   27.818829
123.840054   26.279487
123.295455   24.749881
122.764385   23.230384
122.245599   21.721326
121.737950   20.223000
121.240385   18.735650
120.751928   17.259473
120.271672   15.794619
119.798770   14.341182
119.332426   12.899205
118.871892   11.468674
141.513665   55.151233
140.118372   53.567118
138.826518   51.975130
137.625734   50.377548
136.505366   48.776318
135.456219   47.173113
134.470336   45.569378
133.540807   43.966377
132.661619   42.365219
131.827518   40.766892
131.033899   39.172280
130.276716   37.582188
129.552400   35.997349
128.857790   34.418440
128.190083   32.846091
127.546780   31.280888
126.925644   29.723380
126.324671   28.174080
125.742054   26.633464
125.176159   25.101974
124.625503   23.580014
124.088733   22.067949
123.564611   20.566104
123.051998   19.074756
122.549842   17.594139
122.057167   16.124435
121.573064   14.665776
121.096678   13.218239
120.627210   11.781850
120.163902   10.356575
119.706034    8.942327
142.841137   53.764105
141.464282   52.191336
140.185189   50.610689
138.992685   49.024360
137.877075   47.434236
136.829934   45.841950
135.843916   44.248921
134.912608   42.656398
134.030390   41.065485
133.192330   39.477168
132.394080   37.892335
131.631801   36.311795
130.902089   34.736291
130.201922   33.166507
129.528601   31.603081
128.879716   30.046605
128.253102   28.497634
127.646807   26.956683
127.059070   25.424230
126.488291   23.900714
125.933015   22.386537
125.391907   20.882055
124.863746   19.387584
124.347403   17.903392
123.841831   16.429697
123.346058   14.966668
122.859175   13.514419
122.380326   12.073011
121.908705   10.642449
121.443547    9.222684
120.984125    7.813609
120.529742    6.415065
145.564813   53.908196
144.104745   52.356534
142.748576   50.794612
141.484742   49.224875
140.303150   47.649429
139.194981   46.070095
138.152517   44.488462
137.168989   42.905919
136.238450   41.323695
135.355662   39.742884
134.516001   38.164467
133.715374   36.589333
132.950146   35.018296
132.217084   33.452102
131.513302   31.891442
130.836216   30.336960
130.183505   28.789254
129.553079   27.248882
128.943050   25.716361
128.351704   24.192169
127.777481   22.676744
127.218956   21.170479
126.674821   19.673728
126.143872   18.186793
125.624994   16.709932
125.117152   15.243350
124.619378   13.787198
124.130765   12.341575
123.650459   10.906525
123.177649    9.482035
122.711566    8.068036
122.251473    6.664405
121.796662    5.270964
121.346452    3.887481
146.741808   52.471198
145.310471   50.929679
143.976702   49.378136
142.730122   47.818892
141.561606   46.253961
140.463128   44.685099
139.427621   43.113844
138.448852   41.541553
137.521315   39.969433
136.640131   38.398564
135.800976   36.829920
135.000000   35.264390
134.233773   33.702787
133.499230   32.145862
132.793622   30.594311
132.114480   29.048783
131.459579   27.509878
130.826907   25.978158
130.214640   24.454141
129.621116   22.938304
129.044820   21.431080
128.484362   19.932859
127.938461   18.443983
127.405936   16.964748
126.885689   15.495395
126.376696   14.036116
125.877998   12.587048
125.388694   11.148272
124.907930    9.719813
124.434895    8.301641
123.968813    6.893668
123.508941    5.495753
123.054560    4.107700
122.604973    2.729263
122.159499    1.360144
149.369386   52.536048
147.865428   51.016476
146.463685   49.484619
145.153607   47.943011
143.925859   46.393858
142.772187   44.839083
141.685283   43.280373
140.658678   41.719217
139.686632   40.156937
138.764049   38.594714
137.886394   37.033613
137.049624   35.474603
136.250128   33.918566
135.484673   32.366318
134.750358   30.818611
134.044572   29.276144
133.364962   27.739570
132.709398   26.209492
132.075948   24.686473
131.462856   23.171031
130.868517   21.663640
130.291459   20.164730
129.730331   18.674683
129.183884   17.193831
128.650960   15.722459
128.130481   14.260796
127.621438   12.809018
127.122883   11.367244
126.633920    9.935539
126.153699    8.513908
125.681407    7.102304
125.216265    5.700619
124.757522    4.308695
124.304447    2.926319
150.408070   51.055810
148.940836   49.544998
147.569221   48.022354
146.283778   46.490265
145.076103   44.950817
143.938715   43.405846
142.864959   41.856972
141.848909   40.305632
140.885283   38.753114
139.969365   37.200574
139.096941   35.649062
138.264238   34.099536
137.467871   32.552876
136.704798   31.009895
135.972277   29.471348
135.267835   27.937936
134.589231   26.410313
133.934433   24.889086
133.301590   23.374816
132.689013   21.868021
132.095155   20.369171
131.518593   18.878689
130.958015   17.396950
130.412205   15.924277
129.880033   14.460940
129.360441   13.007154
128.852437   11.563078
128.355084   10.128816
127.867495    8.704411
127.388822    7.289853
126.918255    5.885072
126.455011    4.489943
152.933183   51.048697
151.403412   49.560145
149.972649   48.057667
148.631437   46.543821
147.371301   45.020853
146.184656   43.490739
145.064720   41.955230
144.005424   40.415878
143.001338   38.874073
142.047597   37.331068
141.139843   35.787994
140.274160   34.245886
139.447030   32.705692
138.655282   31.168287
137.896057   29.634484
137.166771   28.105037
136.465080   26.580650
135.788857   25.061977
135.136166   23.549626
134.505236   22.044158
133.894449   20.546086
133.302315   19.055877
132.727461   17.573947
132.168616   16.100659
131.624600   14.636326
131.094308   13.181203
130.576708   11.735490
130.070824   10.299329
129.575735    8.872804
129.090560    7.455939
128.614459    6.048704
153.846855   49.531112
152.359712   48.049865
150.965005   46.555326
149.654272   45.049889
148.419893   43.535666
147.255012   42.014530
146.153467   40.488147
145.109721   38.958009
144.118795   37.425461
143.176211   35.891720
142.277935   34.357896
141.420333   32.825007
140.600125   31.293992
139.814347   29.765723
139.060312   28.241010
138.335586   26.720608
137.637954   25.205221
136.965399   23.695503
136.316079   22.192062
135.688304   20.695455
135.080524   19.206194
134.491310   17.724736
133.919338   16.251490
133.363379   14.786808
132.822290   13.330989
132.294995   11.884273
131.780486   10.446841
131.277807    9.018817
130.786050    7.600265
156.266859   49.459118
154.726426   48.000020
153.280805   46.525726
151.921624   45.038763
150.641294   43.541369
149.432947   42.035533
148.290375   40.523028
147.207974   39.005447
146.180683   37.484224
145.203936   35.960660
144.273607   34.435939
143.385966   32.911152
142.537639   31.387302
141.725570   29.865320
140.946987   28.346074
140.199373   26.830371
139.480434   25.318966
138.788081   23.812562
138.120403   22.311815
137.475650   20.817329
136.852214   19.329658
136.248612   17.849306
135.663474   16.376726
135.095527   14.912312
134.543587   13.456406
134.006544   12.009289
133.483356   10.571186
132.973039    9.142258
157.069059   47.909346
155.575356   46.456102
154.170121   44.988440
152.845857   43.508712
151.595739   42.019013
150.413561   40.521219
149.293693   39.017016
148.231031   37.507923
147.220946   35.995323
146.259246   34.480477
145.342127   32.964542
144.466140   31.448588
143.628154   29.933606
142.825323   28.420521
142.055057   26.910194
141.314996   25.403434
140.602985   23.900992
139.917054   22.403573
139.255396   20.911828
138.616351   19.426358
137.998389   17.947714
137.400096   16.476391
136.820160   15.012831
136.257360   13.557417
135.710555   12.110475
135.178673   10.672269
159.384176   47.779185
157.845425   46.347656
156.396727   44.900001
155.030741   43.438670
153.740732   41.965854
152.520546   40.483520
151.364567   38.993440
150.267678   37.497218
149.225222   35.996312
148.232964   34.492056
147.287049   32.985675
146.383972   31.478302
145.520543   29.970990
144.693856   28.464720
143.901260   26.960410
143.140339   25.458918
142.408882   23.961049
141.704866   22.467557
141.026435   20.979141
140.371883   19.496451
139.739638   18.020083
139.128247   16.550579
138.536363   15.088427
137.962732   13.634054
137.406186   12.187829
160.088058   46.201693
158.598644   44.774630
157.193300   43.332318
155.865436   41.877033
154.608989   40.410822
153.418394   38.935536
152.288558   37.452856
151.214824   35.964310
150.192938   34.471303
149.219018   32.975125
148.289522   31.476971
147.401216   29.977954
146.551148   28.479112
145.736623   26.981416
144.955174   25.485780
144.204547   23.993059
143.482674   22.504057
142.787657   21.019523
142.117750   19.540156
141.471344   18.066600
140.846953   16.599444
140.243199   15.139222
139.658802   13.686409
162.300614   46.019605
160.773333   44.613596
159.331114   43.190818
157.967550   41.753613
156.676708   40.304101
155.453112   38.844201
154.291722   37.375662
153.187909   35.900080
152.137428   34.418922
151.136390   32.933542
150.181233   31.445195
149.268698   29.955051
148.395803   28.464204
147.559817   26.973681
146.758239   25.484447
145.988778   23.997411
145.249328   22.513425
144.537960   21.033292
143.852893   19.557757
143.192488   18.087515
142.555231   16.623204
141.939718   15.165404
162.918545   44.418235
161.442008   43.015398
160.044985   41.596729
158.721706   40.164404
157.466815   38.720403
156.275357   37.266533
155.142755   35.804451
154.064797   34.335683
153.037607   32.861641
152.057625   31.383638
151.121581   29.902898
150.226478   28.420570
149.369562   26.937734
148.548308   25.455409
147.760398   23.974554
147.003701   22.496075
146.276258   21.020823
145.576265   19.549596
144.902058   18.083136
144.252099   16.622132
165.032327   44.189936
163.524070   42.807344
162.095880   41.407571
160.742184   39.992837
159.457773   38.565169
158.237801   37.126425
157.077771   35.678316
155.973523   34.222419
154.921216   32.760200
153.917307   31.293024
152.958535   29.822170
152.041898   28.348839
151.164634   26.874163
150.324206   25.399212
149.518277   23.924998
148.744700   22.452476
148.001497   20.982551
147.286844   19.516070
146.599059   18.053827
165.575657   42.567979
164.118617   41.187374
162.736558   39.790551
161.424444   38.379576
160.177562   36.956347
158.991515   35.522617
157.862217   34.080012
156.785878   32.630046
155.758993   31.174132
154.778320   29.713598
153.840869   28.249695
152.943883   26.783607
152.084821   25.316455
151.261340   23.849300
150.471283   22.383150
149.712662   20.918959
148.983641   19.457627
167.595404   42.298645
166.111823   40.937396
164.703465   39.558730
163.365486   38.164735
162.093324   36.757342
160.882704   35.338339
159.729631   33.909391
158.630384   32.472052
157.581509   31.027783
156.579800   29.577956
155.622291   28.123870
154.706241   26.666756
153.829116   25.207784
152.988577   23.748068
152.182467   22.288664
151.408792   20.830579
168.074375   40.658912
166.641766   39.298576
165.279758   37.921783
163.983958   36.530485
162.750224   35.126497
161.574671   33.711514
160.453663   32.287129
159.383808   30.854838
158.361952   29.416059
157.385166   27.972132
156.450733   26.524336
155.556139   25.073888
154.699056   23.621950
153.877335   22.169631
170.005394   40.353193
168.550549   39.011295
167.166328   37.651866
165.848520   36.276865
164.593132   34.888126
163.396400   33.487367
162.254785   32.076211
161.164976   30.656188
160.123877   29.228752
159.128607   27.795286
158.176487   26.357111
157.265030   24.915489
156.391931   23.471632
170.429122   38.698089
169.024467   37.356130
167.686257   35.997577
166.410659   34.624271
165.194042   33.237949
164.032975   31.840252
162.924235   30.432742
161.864800   29.016904
160.851847   27.594160
159.882742   26.165869
158.955034   24.733340
172.277006   38.360135
170.853646   37.035708
169.496603   35.693709
168.202212   34.335979
166.966983   32.964261
165.787604   31.580215
164.660950   30.185423
163.584081   28.781401
162.554240   27.369600
161.568848   25.951422
172.653528   36.691713
171.279172   35.366335
169.967368   34.024285
168.714771   32.667305
167.518198   31.297063
166.374628   29.915160
165.281212   28.523134
164.235267   27.122466
174.423957   36.325221
173.033752   35.016504
171.705867   33.690206
170.437110   32.348066
169.224428   30.991753
168.064916   29.622877
166.955819   28.242997
174.760295   34.645230
173.417609   33.334735
172.133855   32.007512
170.906116   30.665224
169.731602   29.309490
176.458907   34.253489
175.102644   32.958830
173.805007   31.646582
172.563217   30.318399
176.761158   32.563410
175.450701   31.266185
178.393466   32.149350
 87.445887  -57.814834
 84.944294  -57.293563
 84.817379  -55.586199
 82.557768  -58.437786
 82.499197  -56.719951
 82.471620  -55.009799
 82.471726  -53.307635
 80.068745  -57.814650
 80.113789  -56.095344
 80.179068  -54.384263
 80.262806  -52.681676
 80.363493  -50.987888
 77.519726  -58.867306
 77.649611  -57.140074
 77.790502  -55.421177
 77.941937  -53.710838
 78.103483  -52.009314
 78.274731  -50.316898
 78.455303  -48.633922
 75.074318  -58.141079
 75.302183  -56.415779
 75.531048  -54.698954
 75.761851  -52.990844
 75.995304  -51.291713
 76.231948  -49.601857
 76.472197  -47.921607
 76.716369  -46.251328
 72.383719  -59.095215
 72.710760  -57.365277
 73.027462  -55.643529
 73.336472  -53.930231
 73.639880  -52.225657
 73.939355  -50.530096
 74.236238  -48.843862
 74.531615  -47.167291
 74.826373  -45.500753
 75.121248  -43.844643
 70.013600  -58.266707
 70.429107  -56.541922
 70.825726  -54.825111
 71.207214  -53.116598
 71.576587  -51.416700
 71.936290  -49.725744
 72.288322  -48.044066
 72.634328  -46.372023
 72.975678  -44.709991
 73.313516  -43.058370
 73.648814  -41.417582
 67.209041  -59.116959
 67.734708  -57.391373
 68.228661  -55.673020
 68.696617  -53.962320
 69.143176  -52.259665
 69.572072  -50.565427
 69.986365  -48.879973
 70.388578  -47.203673
 70.780812  -45.536904
 71.164830  -43.880058
 71.542121  -42.233544
 71.913953  -40.597783
 72.281418  -38.973215
 64.944009  -58.189040
 65.545157  -56.471423
 66.108093  -54.760554
 66.639234  -53.056944
 67.143790  -51.361053
 67.626030  -49.673313
 68.089479  -47.994134
 68.537069  -46.323923
 68.971260  -44.663082
 69.394131  -43.012023
 69.807447  -41.371164
 70.212724  -39.740932
 70.611272  -38.121765
 71.004227  -36.514109
 62.057993  -58.932045
 62.776104  -57.217756
 63.442475  -55.509003
 64.065560  -53.806469
 64.652223  -52.110751
 65.208087  -50.422380
 65.737795  -48.741843
 66.245210  -47.069598
 66.733570  -45.406088
 67.205607  -43.751743
 67.663643  -42.106995
 68.109666  -40.472275
 68.545387  -38.848018
 68.972292  -37.234664
 69.391678  -35.632653
 69.804685  -34.042426
 59.923575  -57.909471
 60.701562  -56.205383
 61.423749  -54.506188
 62.098812  -52.812663
 62.733858  -51.125485
 63.334758  -49.445252
 63.906394  -47.772506
 64.452857  -46.107749
 64.977599  -44.451460
 65.483550  -42.804099
 65.973215  -41.166118
 66.448749  -39.537962
 66.912016  -37.920076
 67.364640  -36.312901
 67.808046  -34.716878
 68.243490  -33.132438
 68.672089  -31.560009
 56.990980  -58.544095
 57.888243  -56.847473
 58.716292  -55.154094
 59.485740  -53.464975
 60.205287  -51.780980
 60.882120  -50.102855
 61.522218  -48.431259
 62.130594  -46.766784
 62.711475  -45.109976
 63.268448  -43.461347
 63.804578  -41.821385
 64.322497  -40.190563
 64.824482  -38.569341
 65.312510  -36.958173
 65.788312  -35.357506
 66.253409  -33.767777
 66.709150  -32.189416
 67.156736  -30.622837
 67.597242  -29.068441
 55.006599  -57.433160
 55.946661  -55.748276
 56.816004  -54.065951
 57.624992  -52.387284
 58.382197  -50.713207
 59.094757  -49.044529
 59.768656  -47.381963
 60.408945  -45.726147
 61.019910  -44.077665
 61.605210  -42.437060
 62.167988  -40.804847
 62.710959  -39.181519
 63.236478  -37.567551
 63.746605  -35.963406
 64.243146  -34.369535
 64.727695  -32.786378
 65.201670  -31.214359
 65.666336  -29.653885
 66.122831  -28.105343
 66.572181  -26.569095
 52.061970  -57.960503
 53.119365  -56.286963
 54.093460  -54.613974
 54.996312  -52.942916
 55.837913  -51.274950
 56.626595  -49.611069
 57.369352  -47.952133
 58.072089  -46.298899
 58.739823  -44.652045
 59.376836  -43.012192
 59.986808  -41.379910
 60.572913  -39.755737
 61.137908  -38.140186
 61.684197  -36.533745
 62.213887  -34.936888
 62.728836  -33.350071
 63.230690  -31.773733
 63.720915  -30.208296
 64.200826  -28.654160
 64.671604  -27.111702
 65.134321  -25.581269
 65.589953  -24.063178
 50.239976  -56.768573
 51.322848  -55.107585
 52.323325  -53.446533
 53.252812  -51.786846
 54.120844  -50.129732
 54.935436  -48.476230
 55.703367  -46.827242
 56.430400  -45.183563
 57.121462  -43.545905
 57.780783  -41.914918
 58.412019  -40.291197
 59.018340  -38.675304
 59.602511  -37.067766
 60.166953  -35.469087
 60.713800  -33.879747
 61.244939  -32.300209
 61.762045  -30.730912
 62.266620  -29.172276
 62.760010  -27.624694
 63.243429  -26.088533
 63.717981  -24.564129
 64.184674  -23.051782
 64.644431  -21.551752
 47.315119  -57.191767
 48.509794  -55.545528
 49.610855  -53.896962
 50.631071  -52.247800
 51.581150  -50.599500
 52.470120  -48.953306
 53.305628  -47.310289
 54.094190  -45.671383
 54.841379  -44.037414
 55.551990  -42.409122
 56.230166  -40.787181
 56.879502  -39.172211
 57.503134  -37.564789
 58.103807  -35.965460
 58.683939  -34.374738
 59.245667  -32.793114
 59.790886  -31.221053
 60.321290  -29.658995
 60.838395  -28.107358
 61.343569  -26.566530
 61.838049  -25.036869
 62.322960  -23.518697
