# Geodesic pattern 30 class 2 npts 27002 area_per_point= 1.528
# From geodesic_tiling_pattern_npts27002.txt
# As generated using instruction from http://www.mpe.mpg.de/~4most/4FS/geodesic_pattern_list.html
# Further instructions on generation are available at: https://github.com/SSantosLab/desgw-map/wiki/DECam-Tiling-for-HSC
# RA            DEC
104.577000   40.512700
102.839000   40.012500
101.132000   39.491800
 99.453800   38.951800
 97.805700   38.393700
 96.187100   37.818700
 94.597700   37.227800
 93.037000   36.622100
 91.504600   36.002700
 90.000000   35.370500
 88.522600   34.726600
 87.071800   34.071900
 85.647100   33.407300
 84.247600   32.733700
 82.872900   32.052000
 81.522100   31.362900
 80.194700   30.667200
 78.890000   29.965700
 77.607200   29.259200
 76.345800   28.548300
 75.105100   27.833800
 73.884500   27.116300
 72.683200   26.396400
 71.500700   25.674800
 70.336400   24.951900
 69.189600   24.228500
 68.059800   23.504900
 66.946300   22.781700
104.288000   39.297600
102.588000   38.786500
100.916000   38.255900
 99.272300   37.707100
 97.657500   37.141000
 96.071000   36.559000
 94.512400   35.961800
 92.981300   35.350700
 91.477400   34.726600
 90.000000   34.090500
 88.548600   33.443200
 87.122700   32.785800
 85.721600   32.118900
 84.344700   31.443600
 82.991500   30.760600
 81.661100   30.070700
 80.353100   29.374700
 79.066800   28.673200
 77.801500   27.967000
 76.556600   27.256800
 75.331500   26.543200
 74.125600   25.826800
 72.938300   25.108300
 71.768900   24.388300
 70.617000   23.667200
 69.481900   22.945600
 68.363000   22.224100
 67.259800   21.503100
 66.171700   20.783000
105.706000   38.575400
104.013000   38.073300
102.347000   37.551700
100.709000   37.011600
 99.098900   36.454100
 97.515900   35.880400
 95.960000   35.291500
 94.430900   34.688300
 92.928200   34.071900
 91.451400   33.443200
 90.000000   32.803100
 88.573500   32.152500
 87.171400   31.492300
 85.793000   30.823300
 84.437700   30.146200
 83.105100   29.461900
 81.794300   28.771200
 80.504900   28.074600
 79.236300   27.373100
 77.987800   26.667100
 76.758800   25.957400
 75.548800   25.244500
 74.357200   24.529200
 73.183300   23.812000
 72.026700   23.093400
 70.886800   22.373900
 69.762900   21.654100
 68.654700   20.934500
 67.561400   20.215400
 66.482700   19.497400
 65.417900   18.780800
105.409000   37.353400
103.750000   36.840100
102.118000   36.308200
100.512000   35.758900
 98.933200   35.193100
 97.380500   34.612000
 95.853900   34.016400
 94.352900   33.407300
 92.877300   32.785800
 91.426500   32.152500
 90.000000   31.508600
 88.597300   30.854700
 87.218000   30.191700
 85.861300   29.520400
 84.526800   28.841600
 83.213900   28.156000
 81.922000   27.464300
 80.650500   26.767200
 79.398900   26.065400
 78.166500   25.359600
 76.952900   24.650200
 75.757400   23.938100
 74.579600   23.223700
 73.418800   22.507600
 72.274500   21.790300
 71.146100   21.072300
 70.033300   20.354200
 68.935300   19.636300
 67.851800   18.919100
 66.782100   18.203000
 65.725900   17.488400
 64.682500   16.775600
106.776000   36.627500
105.124000   36.122000
103.498000   35.597900
101.898000   35.056200
100.324000   34.498000
 98.774700   33.924200
 97.251000   33.335800
 95.752400   32.733700
 94.278400   32.118900
 92.828600   31.492300
 91.402700   30.854700
 90.000000   30.206900
 88.620200   29.549700
 87.262600   28.884000
 85.926800   28.210500
 84.612200   27.529900
 83.318300   26.842900
 82.044400   26.150200
 80.790200   25.452500
 79.554900   24.750500
 78.338100   24.044600
 77.139300   23.335600
 75.957800   22.624100
 74.793300   21.910500
 73.645100   21.195400
 72.512700   20.479300
 71.395600   19.762700
 70.293300   19.046100
 69.205400   18.329800
 68.131300   17.614400
 67.070500   16.900100
 66.022500   16.187400
 64.986800   15.476600
 63.963000   14.767900
106.471000   35.398500
104.852000   34.881600
103.258000   34.347000
101.688000   33.795800
100.143000   33.229000
 98.623000   32.647400
 97.127100   32.052000
 95.655300   31.443600
 94.207000   30.823300
 92.782000   30.191700
 91.379800   29.549700
 90.000000   28.898200
 88.642000   28.237800
 87.305400   27.569400
 85.989500   26.893600
 84.694000   26.211200
 83.418300   25.522800
 82.161900   24.829100
 80.924200   24.130700
 79.704700   23.428300
 78.502900   22.722500
 77.318300   22.013700
 76.150400   21.302600
 74.998700   20.589700
 73.862600   19.875600
 72.741700   19.160600
 71.635600   18.445300
 70.543600   17.730000
 69.465400   17.015300
 68.400400   16.301500
 67.348100   15.589000
 66.308200   14.878100
 65.280100   14.169100
 64.263300   13.462400
 63.257400   12.758100
107.792000   34.670200
106.180000   34.160000
104.592000   33.632100
103.027000   33.087500
101.487000   32.527200
 99.970600   31.952000
 98.477900   31.362900
 97.008500   30.760600
 95.562300   30.146200
 94.138700   29.520400
 92.737400   28.884000
 91.358000   28.237800
 90.000000   27.582600
 88.662900   26.919100
 87.346300   26.247900
 86.049700   25.569900
 84.772500   24.885700
 83.514300   24.195900
 82.274600   23.501100
 81.052800   22.802000
 79.848500   22.099200
 78.661200   21.393200
 77.490300   20.684600
 76.335500   19.973900
 75.196100   19.261700
 74.071800   18.548300
 72.962100   17.834400
 71.866500   17.120200
 70.784500   16.406400
 69.715600   15.693100
 68.659500   14.980900
 67.615600   14.270000
 66.583500   13.560800
 65.562700   12.853600
 64.552700   12.148600
 63.553200   11.446100
 62.563600   10.746400
107.483000   33.434100
105.901000   32.912400
104.342000   32.373900
102.807000   31.819600
101.295000   31.250400
 99.805300   30.667200
 98.338900   30.070700
 96.894900   29.461900
 95.473200   28.841600
 94.073200   28.210500
 92.694600   27.569400
 91.337100   26.919100
 90.000000   26.260200
 88.683000   25.593600
 87.385700   24.919800
 86.107400   24.239500
 84.847900   23.553500
 83.606500   22.862200
 82.382800   22.166400
 81.176400   21.466500
 79.986700   20.763200
 78.813300   20.057100
 77.655700   19.348600
 76.513400   18.638200
 75.386100   17.926500
 74.273100   17.214000
 73.174200   16.500900
 72.088700   15.787900
 71.016400   15.075200
 69.956600   14.363400
 68.909100   13.652600
 67.873200   12.943300
 66.848700   12.235700
 65.835000   11.530200
 64.831700   10.827000
 63.838400   10.126300
 62.854500    9.428300
 61.879700    8.733230
108.761000   32.704600
107.186000   32.188600
105.633000   31.655800
104.103000   31.107100
102.595000   30.543500
101.110000   29.965700
 99.646900   29.374700
 98.205700   28.771200
 96.786100   28.156000
 95.387800   27.529900
 94.010500   26.893600
 92.653700   26.247900
 91.317000   25.593600
 90.000000   24.931200
 88.702300   24.261400
 87.423400   23.585000
 86.162800   22.902600
 84.920200   22.214700
 83.695000   21.522000
 82.486800   20.825000
 81.295100   20.124400
 80.119500   19.420600
 78.959500   18.714200
 77.814600   18.005700
 76.684500   17.295700
 75.568700   16.584500
 74.466800   15.872600
 73.378300   15.160400
 72.302700   14.448400
 71.239700   13.736900
 70.188800   13.026300
 69.149500   12.317000
 68.121500   11.609200
 67.104400   10.903200
 66.097600   10.199300
 65.100700    9.497760
 64.113300    8.798770
 63.135000    8.102530
 62.165300    7.409200
 61.203800    6.718930
108.448000   31.461400
106.901000   30.933800
105.377000   30.390300
103.874000   29.831800
102.393000   29.259200
100.933000   28.673200
 99.495100   28.074600
 98.078000   27.464300
 96.681700   26.842900
 95.306000   26.211200
 93.950300   25.569900
 92.614300   24.919800
 91.297700   24.261400
 90.000000   23.595600
 88.720800   22.922800
 87.459600   22.243800
 86.216000   21.559100
 84.989600   20.869400
 83.780000   20.175200
 82.586600   19.477200
 81.409100   18.775700
 80.247100   18.071400
 79.100000   17.364800
 77.967500   16.656300
 76.849200   15.946400
 75.744600   15.235600
 74.653200   14.524400
 73.574800   13.813000
 72.508800   13.102000
 71.454800   12.391600
 70.412400   11.682200
 69.381300   10.974200
 68.360900   10.267900
 67.350900    9.563400
 66.350800    8.861100
 65.360100    8.161190
 64.378600    7.463870
 63.405700    6.769320
 62.440900    6.077710
 61.484000    5.389160
 60.534300    4.703780
109.687000   30.731600
108.147000   30.208700
106.628000   29.670000
105.131000   29.116300
103.654000   28.548300
102.199000   27.967000
100.764000   27.373100
 99.349500   26.767200
 97.955600   26.150200
 96.581700   25.522800
 95.227500   24.885700
 93.892600   24.239500
 92.576600   23.585000
 91.279200   22.922800
 90.000000   22.253500
 88.738500   21.577800
 87.494400   20.896200
 86.267100   20.209400
 85.056400   19.517800
 83.861700   18.822200
 82.682600   18.123000
 81.518800   17.420700
 80.369800   16.715800
 79.235300   16.008900
 78.114700   15.300300
 77.007700   14.590600
 75.913800   13.880200
 74.832800   13.169500
 73.764100   12.458900
 72.707300   11.748800
 71.662100   11.039500
 70.628100   10.331300
 69.604700    9.624590
 68.591700    8.919600
 67.588600    8.216600
 66.595000    7.515840
 65.610500    6.817510
 64.634500    6.121830
 63.666800    5.428940
 62.706900    4.739010
 61.754300    4.052150
 60.808700    3.368470
 59.869400    2.688060
109.372000   29.481300
107.859000   28.946900
106.367000   28.397400
104.895000   27.833800
103.443000   27.256800
102.012000   26.667100
100.601000   26.065400
 99.209800   25.452500
 97.838100   24.829100
 96.485700   24.195900
 95.152100   23.553500
 93.837200   22.902600
 92.540400   22.243800
 91.261500   21.577800
 90.000000   20.905200
 88.755600   20.226500
 87.527800   19.542400
 86.316200   18.853400
 85.120500   18.160100
 83.940200   17.462900
 82.774900   16.762500
 81.624300   16.059400
 80.487900   15.353900
 79.365400   14.646700
 78.256300   13.938000
 77.160200   13.228500
 76.076900   12.518400
 75.005700   11.808300
 73.946500   11.098400
 72.898700   10.389100
 71.862000    9.680780
 70.836000    8.973730
 69.820300    8.268250
 68.814400    7.564600
 67.818100    6.863020
 66.830700    6.163740
 65.852100    5.466970
 64.881600    4.772870
 63.919000    4.081620
 62.963700    3.393340
 62.015400    2.708150
 61.073600    2.026160
 60.137800    1.347430
 59.207600    0.672031
110.576000   28.752200
109.069000   28.221500
107.582000   27.676000
106.116000   27.116300
104.669000   26.543200
103.241000   25.957400
101.833000   25.359600
100.445000   24.750500
 99.075800   24.130700
 97.725400   23.501100
 96.393500   22.862200
 95.079800   22.214700
 93.784000   21.559100
 92.505600   20.896200
 91.244400   20.226500
 90.000000   19.550600
 88.771900   18.869000
 87.559900   18.182400
 86.363400   17.491300
 85.182100   16.796200
 84.015700   16.097600
 82.863700   15.396000
 81.725800   14.692000
 80.601600   13.985900
 79.490700   13.278300
 78.392700   12.569600
 77.307200   11.860100
 76.234000   11.150400
 75.172500   10.440700
 74.122400    9.731470
 73.083300    9.023010
 72.054800    8.315660
 71.036600    7.609690
 70.028300    6.905400
 69.029400    6.203040
 68.039600    5.502840
 67.058400    4.805010
 66.085400    4.109750
 65.120300    3.417210
 64.162600    2.727560
 63.211900    2.040910
 62.267600    1.357370
 61.329500    0.677046
110.259000   27.494700
108.778000   26.952600
107.317000   26.396400
105.874000   25.826800
104.451000   25.244500
103.047000   24.650200
101.662000   24.044600
100.295000   23.428300
 98.947200   22.802000
 97.617200   22.166400
 96.305000   21.522000
 95.010400   20.869400
 93.732900   20.209400
 92.472200   19.542400
 91.228100   18.869000
 90.000000   18.189900
 88.787700   17.505600
 87.590700   16.816500
 86.408800   16.123300
 85.241400   15.426400
 84.088400   14.726300
 82.949200   14.023600
 81.823600   13.318700
 80.711100   12.612000
 79.611400   11.904000
 78.524100   11.195100
 77.448900   10.485700
 76.385400    9.776240
 75.333300    9.067020
 74.292000    8.358410
 73.261400    7.650740
 72.241000    6.944300
 71.230400    6.239380
 70.229200    5.536240
 69.237100    4.835140
 68.253600    4.136270
 67.278400    3.439850
 66.311000    2.746060
 65.351100    2.055050
 64.398100    1.366960
 63.451800    0.681906
111.431000   26.766900
109.956000   26.227900
108.499000   25.674800
107.062000   25.108300
105.643000   24.529200
104.243000   23.938100
102.861000   23.335600
101.497000   22.722500
100.151000   22.099200
 98.823600   21.466500
 97.513200   20.825000
 96.220000   20.175200
 94.943600   19.517800
 93.683800   18.853400
 92.440100   18.182400
 91.212300   17.505600
 90.000000   16.823300
 88.802800   16.136100
 87.620400   15.444600
 86.452400   14.749300
 85.298500   14.050700
 84.158300   13.349200
 83.031500   12.645300
 81.917700   11.939500
 80.816600   11.232200
 79.727700   10.523800
 78.650900    9.814720
 77.585600    9.105400
 76.531600    8.396170
 75.488500    7.687380
 74.455800    6.979360
 73.433400    6.272430
 72.420800    5.566880
 71.417500    4.862970
 70.423400    4.160950
 69.437800    3.461060
 68.460600    2.763490
 67.491200    2.068450
 66.529200    1.376090
 65.574300    0.686560
111.114000   25.502300
109.664000   24.951900
108.231000   24.388300
106.817000   23.812000
105.420000   23.223700
104.042000   22.624100
102.682000   22.013700
101.339000   21.393200
100.013000   20.763200
 98.704900   20.124400
 97.413400   19.477200
 96.138300   18.822200
 94.879500   18.160100
 93.636600   17.491300
 92.409300   16.816500
 91.197200   16.136100
 90.000000   15.450700
 88.817400   14.760900
 87.649000   14.067000
 86.494500   13.369600
 85.353500   12.669300
 84.225700   11.966300
 83.110800   11.261300
 82.008500   10.554600
 80.918300    9.846620
 79.840000    9.137830
 78.773200    8.428610
 77.717500    7.719320
 76.672700    7.010310
 75.638300    6.301930
 74.614100    5.594480
 73.599700    4.888270
 72.594600    4.183560
 71.598600    3.480630
 70.611200    2.779690
 69.632100    2.080980
 68.660900    1.384680
 67.697200    0.690964
112.255000   24.776600
110.810000   24.228500
109.383000   23.667200
107.973000   23.093400
106.581000   22.507600
105.207000   21.910500
103.850000   21.302600
102.510000   20.684600
101.187000   20.057100
 99.880500   19.420600
 98.590900   18.775700
 97.317400   18.123000
 96.059800   17.462900
 94.817900   16.796200
 93.591200   16.123300
 92.379600   15.444600
 91.182600   14.760900
 90.000000   14.072500
 88.831400   13.379900
 87.676500   12.683700
 86.535000   11.984300
 85.406500   11.282200
 84.290700   10.577900
 83.187300    9.871670
 82.096000    9.164080
 81.016500    8.455500
 79.948300    7.746320
 78.891300    7.036910
 77.844900    6.327640
 76.809100    5.618840
 75.783300    4.910840
 74.767200    4.203940
 73.760500    3.498410
 72.762800    2.794530
 71.773800    2.092540
 70.793100    1.392650
 69.820300    0.695079
111.940000   23.504900
110.518000   22.945600
109.113000   22.373900
107.726000   21.790300
106.355000   21.195400
105.001000   20.589700
103.665000   19.973900
102.344000   19.348600
101.041000   18.714200
 99.752900   18.071400
 98.481200   17.420700
 97.225100   16.762500
 95.984300   16.097600
 94.758600   15.426400
 93.547600   14.749300
 92.351000   14.067000
 91.168600   13.379900
 90.000000   12.688500
 88.844900   11.993400
 87.703000   11.294900
 86.574000   10.593500
 85.457500    9.889710
 84.353400    9.183940
 83.261100    8.476620
 82.180500    7.768160
 81.111300    7.058940
 80.053000    6.349360
 79.005400    5.639760
 77.968200    4.930500
 76.941000    4.221900
 75.923500    3.514270
 74.915400    2.807890
 73.916300    2.103040
 72.925800    1.399950
 71.943700    0.698872
113.054000   22.781700
111.637000   22.224100
110.237000   21.654100
108.854000   21.072300
107.487000   20.479300
106.137000   19.875600
104.804000   19.261700
103.487000   18.638200
102.185000   18.005700
100.900000   17.364800
 99.630200   16.715800
 98.375700   16.059400
 97.136300   15.396000
 95.911600   14.726300
 94.701500   14.050700
 93.505500   13.369600
 92.323500   12.683700
 91.155100   11.993400
 90.000000   11.299100
 88.857900   10.601300
 87.728600    9.900580
 86.611600    9.197260
 85.506800    8.491820
 84.413900    7.784680
 83.332400    7.076250
 82.262200    6.366930
 81.202900    5.657090
 80.154200    4.947110
 79.115800    4.237330
 78.087500    3.528080
 77.068700    2.819670
 76.059400    2.112390
 75.059000    1.406520
 74.067400    0.702312
112.740000   21.503100
111.345000   20.934500
109.967000   20.354200
108.604000   19.762700
107.258000   19.160600
105.928000   18.548300
104.614000   17.926500
103.315000   17.295700
102.032000   16.656300
100.765000   16.008900
 99.512100   15.353900
 98.274200   14.692000
 97.050800   14.023600
 95.841700   13.349200
 94.646500   12.669300
 93.465000   11.984300
 92.297000   11.294900
 91.142100   10.601300
 90.000000    9.904210
 88.870500    9.203940
 87.753200    8.500980
 86.648000    7.795760
 85.554500    7.088700
 84.472300    6.380210
 83.401300    5.670700
 82.341200    4.960540
 81.291600    4.250100
 80.252200    3.539730
 79.222800    2.829770
 78.203100    2.120530
 77.192700    1.412300
 76.191200    0.705375
113.828000   20.783000
112.439000   20.215400
111.065000   19.636300
109.707000   19.046100
108.364000   18.445300
107.038000   17.834400
105.727000   17.214000
104.431000   16.584500
103.151000   15.946400
101.885000   15.300300
100.635000   14.646700
 99.398400   13.985900
 98.176400   13.318700
 96.968500   12.645300
 95.774300   11.966300
 94.593500   11.282200
 93.426000   10.593500
 92.271400    9.900580
 91.129500    9.203940
 90.000000    8.504040
 88.882600    7.801320
 87.777100    7.096210
 86.683100    6.389130
 85.600500    5.680490
 84.528900    4.970690
 83.468000    4.260130
 82.417700    3.549160
 81.377500    2.838130
 80.347300    2.127400
 79.326600    1.417270
 78.315300    0.708039
113.517000   19.497400
112.148000   18.919100
110.795000   18.329800
109.456000   17.730000
108.134000   17.120200
106.826000   16.500900
105.533000   15.872600
104.255000   15.235600
102.992000   14.590600
101.744000   13.938000
100.509000   13.278300
 99.288900   12.612000
 98.082300   11.939500
 96.889200   11.261300
 95.709300   10.577900
 94.542500    9.889710
 93.388400    9.197260
 92.246800    8.500980
 91.117400    7.801320
 90.000000    7.098710
 88.894300    6.393600
 87.800100    5.686390
 86.717100    4.977510
 85.645100    4.267340
 84.583700    3.556280
 83.532700    2.844700
 82.491900    2.132950
 81.460900    1.421370
 80.439600    0.710285
114.582000   18.780800
113.218000   18.203000
111.869000   17.614400
110.535000   17.015300
109.216000   16.406400
107.911000   15.787900
106.622000   15.160400
105.347000   14.524400
104.086000   13.880200
102.840000   13.228500
101.607000   12.569600
100.389000   11.904000
 99.183400   11.232200
 97.991500   10.554600
 96.812700    9.871670
 95.646600    9.183940
 94.493200    8.491820
 93.352000    7.795760
 92.222900    7.096210
 91.105700    6.393600
 90.000000    5.688360
 88.905700    4.980920
 87.822400    4.271690
 86.750100    3.561060
 85.688300    2.849420
 84.636800    2.137140
 83.595500    1.424590
 82.564000    0.712100
114.274000   17.488400
112.930000   16.900100
111.600000   16.301500
110.284000   15.693100
108.984000   15.075200
107.697000   14.448400
106.425000   13.813000
105.167000   13.169500
103.923000   12.518400
102.693000   11.860100
101.476000   11.195100
100.272000   10.523800
 99.081700    9.846620
 97.904000    9.164080
 96.738900    8.476620
 95.586100    7.784680
 94.445500    7.088700
 93.316900    6.389130
 92.199900    5.686390
 91.094300    4.980920
 90.000000    4.273140
 88.916700    3.563450
 87.844100    2.852260
 86.782000    2.139950
 85.730200    1.426900
 84.688500    0.713471
115.318000   16.775600
113.978000   16.187400
112.652000   15.589000
111.341000   14.980900
110.043000   14.363400
108.760000   13.736900
107.491000   13.102000
106.236000   12.458900
104.994000   11.808300
103.766000   11.150400
102.551000   10.485700
101.349000    9.814720
100.160000    9.137830
 98.983500    8.455500
 97.819500    7.768160
 96.667600    7.076250
 95.527700    6.380210
 94.399500    5.680490
 93.282900    4.977510
 92.177600    4.271690
 91.083300    3.563450
 90.000000    2.853210
 88.927300    2.141370
 87.865100    1.428300
 86.813000    0.714390
115.013000   15.476600
113.692000   14.878100
112.384000   14.270000
111.091000   13.652600
109.811000   13.026300
108.545000   12.391600
107.293000   11.748800
106.054000   11.098400
104.828000   10.440700
103.615000    9.776240
102.414000    9.105400
101.227000    8.428610
100.052000    7.746320
 98.888700    7.058940
 97.737800    6.366930
 96.598700    5.670700
 95.471100    4.970690
 94.354900    4.267340
 93.249900    3.561060
 92.155900    2.852260
 91.072700    2.141370
 90.000000    1.428760
 88.937700    0.714851
116.037000   14.767900
114.720000   14.169100
113.417000   13.560800
112.127000   12.943300
110.850000   12.317000
109.588000   11.682200
108.338000   11.039500
107.101000   10.389100
105.878000    9.731470
104.667000    9.067020
103.468000    8.396170
102.282000    7.719320
101.109000    7.036910
 99.947000    6.349360
 98.797100    5.657090
 97.658800    4.960540
 96.532000    4.260130
 95.416300    3.556280
 94.311700    2.849420
 93.218000    2.139950
 92.134900    1.428300
 91.062300    0.714851
115.737000   13.462400
114.437000   12.853600
113.151000   12.235700
111.878000   11.609200
110.619000   10.974200
109.372000   10.331300
108.138000    9.680780
106.917000    9.023010
105.708000    8.358410
104.512000    7.687380
103.327000    7.010310
102.155000    6.327640
100.995000    5.639760
 99.845800    4.947110
 98.708400    4.250100
 97.582300    3.549160
 96.467300    2.844700
 95.363200    2.137140
 94.269800    1.426900
 93.187000    0.714390
116.743000   12.758100
115.447000   12.148600
114.165000   11.530200
112.896000   10.903200
111.639000   10.267900
110.395000    9.624590
109.164000    8.973730
107.945000    8.315660
106.739000    7.650740
105.544000    6.979360
104.362000    6.301930
103.191000    5.618840
102.032000    4.930500
100.884000    4.237330
 99.747800    3.539730
 98.622500    2.838130
 97.508100    2.132950
 96.404500    1.424590
 95.311500    0.713471
116.447000   11.446100
115.168000   10.827000
113.902000   10.199300
112.649000    9.563400
111.408000    8.919600
110.180000    8.268250
108.963000    7.609690
107.759000    6.944300
106.567000    6.272430
105.386000    5.594480
104.217000    4.910840
103.059000    4.221900
101.913000    3.528080
100.777000    2.829770
 99.652700    2.127400
 98.539100    1.421370
 97.436000    0.712100
117.436000   10.746400
116.162000   10.126300
114.899000    9.497760
113.649000    8.861100
112.411000    8.216600
111.186000    7.564600
109.972000    6.905400
108.770000    6.239380
107.579000    5.566880
106.400000    4.888270
105.233000    4.203940
104.077000    3.514270
102.931000    2.819670
101.797000    2.120530
100.673000    1.417270
 99.560400    0.710285
117.146000    9.428300
115.887000    8.798770
114.640000    8.161190
113.405000    7.515840
112.182000    6.863020
110.971000    6.203040
109.771000    5.536240
108.582000    4.862970
107.405000    4.183560
106.240000    3.498410
105.085000    2.807890
103.941000    2.112390
102.807000    1.412300
101.685000    0.708039
118.120000    8.733230
116.865000    8.102530
115.621000    7.463870
114.390000    6.817510
113.169000    6.163740
111.960000    5.502840
110.763000    4.835140
109.577000    4.160950
108.401000    3.480630
107.237000    2.794530
106.084000    2.103040
104.941000    1.406520
103.809000    0.705375
117.835000    7.409200
116.594000    6.769320
115.365000    6.121830
114.148000    5.466970
112.942000    4.805010
111.746000    4.136270
110.562000    3.461060
109.389000    2.779690
108.226000    2.092540
107.074000    1.399950
105.933000    0.702312
118.796000    6.718930
117.559000    6.077710
116.333000    5.428940
115.118000    4.772870
113.915000    4.109750
112.722000    3.439850
111.539000    2.763490
110.368000    2.080980
109.207000    1.392650
108.056000    0.698872
118.516000    5.389160
117.293000    4.739010
116.081000    4.081620
114.880000    3.417210
113.689000    2.746060
112.509000    2.068450
111.339000    1.384680
110.180000    0.695079
119.466000    4.703780
118.246000    4.052150
117.036000    3.393340
115.837000    2.727560
114.649000    2.055050
113.471000    1.376090
112.303000    0.690964
119.191000    3.368470
117.985000    2.708150
116.788000    2.040910
115.602000    1.366960
114.426000    0.686560
120.131000    2.688060
118.926000    2.026160
117.732000    1.357370
116.548000    0.681906
119.862000    1.347430
118.670000    0.677046
120.792000    0.672031
 92.047400  -57.912700
 94.061600  -57.508400
 95.944500  -58.442500
 94.199900  -56.143300
 96.040700  -57.070300
 97.955400  -57.973100
 99.947700  -58.850100
 96.112700  -55.702800
 97.982700  -56.599100
 99.924000  -57.470100
101.939000  -58.314500
104.032000  -59.130500
 96.162600  -54.340000
 97.991700  -55.230000
 99.886200  -56.095300
101.849000  -56.934500
103.882000  -57.746100
105.988000  -58.528500
108.169000  -59.280100
 97.983800  -53.866200
 99.835500  -54.725800
101.750000  -55.559900
103.729000  -56.367100
105.775000  -57.146000
107.889000  -57.895000
110.072000  -58.612600
112.326000  -59.297100
 97.960400  -52.507600
 99.772800  -53.361700
101.643000  -54.190700
103.573000  -54.993500
105.564000  -55.768700
107.617000  -56.515000
109.735000  -57.230900
111.916000  -57.914900
114.162000  -58.565500
116.472000  -59.181200
 99.698900  -52.003100
101.529000  -52.827100
103.413000  -53.625500
105.355000  -54.397000
107.353000  -55.140300
109.410000  -55.854200
111.526000  -56.537300
113.701000  -57.188300
115.935000  -57.805600
118.226000  -58.387900
120.574000  -58.933900
 99.614500  -50.650200
101.407000  -51.469200
103.250000  -52.263100
105.146000  -53.030800
107.095000  -53.771000
109.097000  -54.482700
111.153000  -55.164600
113.264000  -55.815400
115.428000  -56.433800
117.646000  -57.018500
119.916000  -57.568300
122.236000  -58.081900
124.604000  -58.558200
101.278000  -50.117200
103.084000  -50.906600
104.938000  -51.670300
106.840000  -52.407400
108.793000  -53.116600
110.795000  -53.796900
112.847000  -54.447100
114.949000  -55.066000
117.100000  -55.652500
119.298000  -56.205400
121.543000  -56.723500
123.833000  -57.205800
126.164000  -57.651200
128.534000  -58.058800
101.143000  -48.771300
102.914000  -49.556000
104.729000  -50.315700
106.590000  -51.049400
108.496000  -51.756000
110.449000  -52.434400
112.448000  -53.083700
114.493000  -53.702700
116.583000  -54.290400
118.717000  -54.845600
120.894000  -55.367400
123.112000  -55.854700
125.368000  -56.306500
127.662000  -56.722100
129.988000  -57.100600
132.343000  -57.441300
102.740000  -48.211600
104.520000  -48.967200
106.342000  -49.697300
108.207000  -50.401000
110.114000  -51.077400
112.064000  -51.725400
114.057000  -52.344100
116.091000  -52.932400
118.166000  -53.489300
120.281000  -54.014000
122.434000  -54.505500
124.623000  -54.962900
126.846000  -55.385300
129.100000  -55.772100
131.382000  -56.122500
133.688000  -56.436100
136.015000  -56.712500
102.562000  -46.873600
104.309000  -47.624900
106.096000  -48.351300
107.922000  -49.051900
109.788000  -49.725900
111.693000  -50.372400
113.638000  -50.990300
115.621000  -51.578800
117.643000  -52.137000
119.701000  -52.664000
121.794000  -53.158800
123.921000  -53.620800
126.080000  -54.049100
128.268000  -54.443100
130.482000  -54.802100
132.720000  -55.125500
134.977000  -55.413100
137.251000  -55.664400
139.537000  -55.879400
104.097000  -46.288900
105.851000  -47.011500
107.642000  -47.708900
109.470000  -48.380300
111.334000  -49.024800
113.235000  -49.641700
115.172000  -50.230000
117.143000  -50.788900
119.149000  -51.317500
121.188000  -51.815100
123.259000  -52.281000
125.358000  -52.714300
127.485000  -53.114400
129.637000  -53.480900
131.812000  -53.813000
134.005000  -54.110500
136.214000  -54.373100
138.436000  -54.600500
140.667000  -54.792600
142.903000  -54.949600
103.884000  -44.959600
105.608000  -45.678100
107.366000  -46.372000
109.158000  -47.040600
110.985000  -47.683000
112.845000  -48.298400
114.739000  -48.886100
116.665000  -49.445300
118.623000  -49.975100
120.612000  -50.474800
122.630000  -50.943800
124.676000  -51.381400
126.747000  -51.786800
128.842000  -52.159700
130.958000  -52.499500
133.092000  -52.805800
135.241000  -53.078400
137.403000  -53.316900
139.575000  -53.521300
141.752000  -53.691700
143.931000  -53.828100
146.109000  -53.930700
105.365000  -44.351300
107.092000  -45.041600
108.852000  -45.707100
110.644000  -46.347000
112.467000  -46.960800
114.321000  -47.547500
116.206000  -48.106400
118.120000  -48.636900
120.063000  -49.138300
122.033000  -49.609800
124.029000  -50.050900
126.048000  -50.460900
128.090000  -50.839400
130.152000  -51.185900
132.231000  -51.500000
134.325000  -51.781400
136.432000  -52.029900
138.547000  -52.245300
140.669000  -52.427800
142.794000  -52.577200
144.919000  -52.693900
147.041000  -52.778100
149.156000  -52.830200
105.122000  -43.031400
106.821000  -43.717700
108.551000  -44.379900
110.310000  -45.017200
112.099000  -45.628900
113.917000  -46.214300
115.763000  -46.772700
117.637000  -47.303400
119.537000  -47.805800
121.463000  -48.279300
123.412000  -48.723300
125.384000  -49.137100
127.377000  -49.520500
129.389000  -49.872800
131.418000  -50.193700
133.460000  -50.483000
135.515000  -50.740400
137.579000  -50.965800
139.649000  -51.159100
141.723000  -51.320400
143.798000  -51.449800
145.871000  -51.547600
147.938000  -51.614100
149.998000  -51.649800
152.047000  -51.655100
106.552000  -42.400700
108.254000  -43.059300
109.983000  -43.693600
111.740000  -44.303000
113.524000  -44.886700
115.335000  -45.444200
117.171000  -45.974700
119.032000  -46.477800
